datetime,hour,co,benzene,nox,no2,temp,humidity
2004-05-23 16:00:00,16,1.5,6.1,77.0,73.0,25.9,28.7
2004-05-23 17:00:00,17,1.5,6.9,93.0,81.0,25.8,27.7
2004-05-23 18:00:00,18,1.4,6.8,94.0,91.0,24.8,29.5
2004-05-23 19:00:00,19,1.1,5.8,69.0,65.0,25.3,36.3
2004-05-23 20:00:00,20,0.9,5.5,57.0,56.0,23.9,40.4
2004-05-23 21:00:00,21,1.0,6.1,74.0,69.0,21.4,46.6
2004-05-23 22:00:00,22,1.1,6.0,75.0,73.0,20.5,49.3
2004-05-23 23:00:00,23,1.0,4.2,73.0,76.0,19.2,42.3
2004-05-24 00:00:00,0,0.7,4.1,56.0,67.0,19.2,37.9
2004-05-24 01:00:00,1,0.5,2.4,31.0,44.0,17.2,43.1
2004-05-24 02:00:00,2,0.2,1.0,13.0,21.0,15.8,45.2
2004-05-24 04:00:00,4,0.5,0.5,14.0,19.0,16.3,41.0
2004-05-24 05:00:00,5,0.1,0.7,23.0,29.0,16.1,36.5
2004-05-24 06:00:00,6,0.5,2.8,72.0,69.0,16.5,36.2
2004-05-24 07:00:00,7,1.6,7.8,165.0,111.0,17.5,30.9
2004-05-24 08:00:00,8,2.0,9.7,118.0,81.0,18.4,24.0
2004-05-24 09:00:00,9,1.3,6.9,85.0,56.0,19.2,23.8
2004-05-24 10:00:00,10,1.0,5.8,116.0,90.0,21.7,18.1
2004-05-24 11:00:00,11,0.9,5.5,112.0,85.0,22.3,17.0
2004-05-24 12:00:00,12,1.2,6.8,100.0,83.0,22.8,16.1
2004-05-24 13:00:00,13,1.3,7.2,109.0,85.0,23.8,14.5
2004-05-24 14:00:00,14,1.1,6.9,111.0,85.0,25.1,13.1
2004-05-24 15:00:00,15,1.2,7.5,109.0,81.0,25.8,12.9
2004-05-24 16:00:00,16,1.4,7.7,114.0,92.0,25.5,14.0
2004-05-24 17:00:00,17,2.0,12.0,139.0,108.0,24.5,15.4
2004-05-24 18:00:00,18,2.4,13.5,157.0,106.0,22.6,17.2
2004-05-24 19:00:00,19,2.1,12.0,147.0,114.0,21.2,18.9
2004-05-24 20:00:00,20,1.2,6.7,102.0,96.0,19.1,22.8
2004-05-24 21:00:00,21,0.7,4.8,73.0,77.0,18.4,24.6
2004-05-24 22:00:00,22,0.7,4.8,65.0,73.0,17.3,25.6
2004-05-24 23:00:00,23,0.8,5.0,76.0,86.0,16.5,24.9
2004-05-25 00:00:00,0,0.5,4.3,65.0,84.0,16.7,28.3
2004-05-25 01:00:00,1,0.2,2.7,41.0,56.0,15.5,32.2
2004-05-25 02:00:00,2,0.46667,0.9,17.0,31.0,17.5,29.1
2004-05-25 04:00:00,4,0.5,0.9,19.0,30.0,14.0,33.7
2004-05-25 05:00:00,5,0.1,1.7,45.0,51.0,11.6,40.0
2004-05-25 06:00:00,6,0.2,2.6,40.0,45.0,13.4,34.5
2004-05-25 07:00:00,7,1.1,8.8,101.0,82.0,15.2,31.0
2004-05-25 08:00:00,8,3.0,22.2,183.0,100.0,16.3,27.5
2004-05-25 09:00:00,9,2.1,15.3,149.0,91.0,19.2,20.0
2004-05-25 10:00:00,10,2.6,14.0,207.0,130.0,24.9,13.0
2004-05-25 11:00:00,11,3.2,18.5,289.0,155.0,28.3,9.9
2004-05-25 12:00:00,12,2.1,13.5,159.0,114.0,29.2,9.8
2004-05-25 13:00:00,13,2.2,15.8,162.0,127.0,31.6,9.2
2004-05-25 14:00:00,14,2.4,18.5,173.0,138.0,32.6,9.3
2004-05-26 10:00:00,10,2.2,14.9,188.0,136.0,26.1,23.8
2004-05-26 11:00:00,11,1.8,13.8,159.0,135.0,28.8,21.1
2004-05-26 12:00:00,12,1.6,12.3,146.0,115.0,29.6,19.4
2004-05-26 13:00:00,13,1.8,14.0,127.0,112.0,31.6,16.4
2004-05-26 14:00:00,14,1.6,11.8,128.0,112.0,32.3,13.3
2004-05-26 15:00:00,15,1.6,12.0,120.0,109.0,31.8,13.5
2004-05-26 16:00:00,16,1.3,9.7,115.0,112.0,31.8,13.8
2004-05-28 15:00:00,15,1.7,12.3,133.0,115.0,29.6,18.9
2004-05-28 16:00:00,16,1.7,12.2,131.0,117.0,28.0,23.2
2004-05-28 17:00:00,17,2.1,12.5,133.0,105.0,23.6,41.0
2004-05-28 18:00:00,18,2.2,13.9,141.0,114.0,21.5,48.1
2004-05-28 19:00:00,19,1.8,11.4,112.0,103.0,22.1,44.1
2004-05-28 20:00:00,20,1.8,10.4,147.0,119.0,20.2,47.2
2004-05-28 21:00:00,21,0.9,7.0,104.0,102.0,20.0,47.6
2004-05-28 22:00:00,22,1.0,7.0,97.0,96.0,19.8,46.8
2004-05-28 23:00:00,23,2.0,11.3,128.0,109.0,19.6,47.0
2004-05-29 00:00:00,0,1.8,9.2,138.0,119.0,19.3,46.3
2004-05-29 01:00:00,1,1.1,6.8,93.0,103.0,18.5,48.7
2004-05-29 02:00:00,2,0.6,5.1,71.0,84.0,18.0,51.4
2004-05-29 04:00:00,4,1.66667,4.3,44.0,59.0,17.7,51.9
2004-05-29 05:00:00,5,0.7,1.5,18.0,29.0,17.7,49.7
2004-05-29 06:00:00,6,0.1,2.0,41.0,45.0,17.9,46.1
2004-05-29 07:00:00,7,0.5,4.0,84.0,80.0,18.4,43.9
2004-05-29 08:00:00,8,0.6,4.0,77.0,77.0,18.9,42.1
2004-05-29 09:00:00,9,0.5,4.0,73.0,68.0,19.2,39.7
2004-05-29 10:00:00,10,0.7,4.2,72.0,66.0,20.8,36.6
2004-05-29 11:00:00,11,0.7,4.5,77.0,70.0,21.3,35.8
2004-05-29 12:00:00,12,0.9,6.0,82.0,74.0,21.8,34.9
2004-05-29 13:00:00,13,0.7,4.8,67.0,64.0,22.8,31.4
2004-05-29 14:00:00,14,0.4,3.8,59.0,60.0,22.9,31.3
2004-05-29 15:00:00,15,0.5,4.2,61.0,63.0,22.9,30.7
2004-05-29 16:00:00,16,0.6,5.1,76.0,75.0,23.8,29.2
2004-05-29 17:00:00,17,0.6,5.6,73.0,79.0,23.2,30.2
2004-05-29 18:00:00,18,0.8,5.8,87.0,83.0,22.4,31.3
2004-05-29 19:00:00,19,1.0,7.0,98.0,93.0,21.7,32.2
2004-05-29 20:00:00,20,1.2,7.9,123.0,112.0,20.8,33.2
2004-05-29 21:00:00,21,1.0,6.5,102.0,103.0,20.1,35.0
2004-05-29 22:00:00,22,1.3,8.5,102.0,93.0,19.5,36.9
2004-05-29 23:00:00,23,2.7,13.7,142.0,112.0,19.0,38.2
2004-05-30 00:00:00,0,2.7,13.8,148.0,125.0,18.5,39.4
2004-05-30 01:00:00,1,1.6,9.1,107.0,107.0,17.8,41.7
2004-05-30 02:00:00,2,0.6,6.5,61.0,76.0,19.2,42.0
2004-05-30 04:00:00,4,0.7,5.2,43.0,55.0,17.0,47.7
2004-05-30 05:00:00,5,0.1,3.1,25.0,37.0,17.2,47.2
2004-05-30 06:00:00,6,0.1,2.9,32.0,45.0,17.3,47.6
2004-05-30 07:00:00,7,0.2,3.6,48.0,61.0,18.6,44.2
2004-05-30 08:00:00,8,0.3,2.7,60.0,67.0,20.2,37.8
2004-05-30 09:00:00,9,0.3,3.0,52.0,60.0,22.0,31.9
2004-05-30 10:00:00,10,0.4,3.7,58.0,64.0,25.5,25.9
2004-05-30 11:00:00,11,0.3,3.8,54.0,64.0,27.5,22.8
2004-05-30 12:00:00,12,0.3,4.2,52.0,59.0,28.7,20.7
2004-05-30 13:00:00,13,0.1,2.6,34.0,41.0,29.1,19.6
2004-05-30 14:00:00,14,0.1,2.8,41.0,46.0,29.8,18.4
2004-05-30 15:00:00,15,0.2,4.2,41.0,46.0,32.0,15.0
2004-05-30 16:00:00,16,0.6,6.2,65.0,77.0,30.3,17.0
2004-05-30 17:00:00,17,0.5,5.2,65.0,83.0,31.7,16.2
2004-05-30 18:00:00,18,0.9,7.7,84.0,90.0,29.2,19.6
2004-05-30 19:00:00,19,1.1,8.8,89.0,95.0,27.4,23.8
2004-05-30 20:00:00,20,1.3,10.1,114.0,113.0,25.0,26.9
2004-05-30 21:00:00,21,1.5,9.8,127.0,128.0,23.6,30.1
2004-05-30 22:00:00,22,1.2,8.4,117.0,117.0,22.3,33.6
2004-05-30 23:00:00,23,0.4,5.4,46.0,64.0,21.4,36.9
2004-05-31 00:00:00,0,0.2,4.3,16.0,28.0,20.6,39.9
2004-05-31 01:00:00,1,0.3,4.8,27.0,46.0,19.7,43.2
2004-05-31 02:00:00,2,0.8,2.1,4.0,8.0,19.7,42.4
2004-05-31 04:00:00,4,0.36667,1.3,19.0,32.0,18.7,45.4
2004-05-31 05:00:00,5,0.76667,2.3,48.0,57.0,16.4,52.4
2004-05-31 06:00:00,6,0.5,6.5,82.0,60.0,16.6,52.1
2004-05-31 07:00:00,7,1.6,14.2,167.0,83.0,17.4,50.9
2004-05-31 08:00:00,8,3.6,22.7,248.0,129.0,19.3,46.0
2004-05-31 09:00:00,9,2.2,16.3,213.0,137.0,20.9,43.6
2004-05-31 10:00:00,10,1.6,14.1,161.0,121.0,25.6,33.3
2004-05-31 11:00:00,11,1.4,12.6,144.0,123.0,28.9,26.0
2004-05-31 12:00:00,12,1.4,13.1,127.0,120.0,30.3,22.8
2004-05-31 13:00:00,13,1.5,14.2,116.0,119.0,30.9,24.4
2004-05-31 14:00:00,14,1.3,13.8,124.0,121.0,30.5,26.2
2004-05-31 15:00:00,15,1.2,12.1,115.0,111.0,30.7,23.4
2004-05-31 16:00:00,16,1.8,15.7,150.0,128.0,28.1,29.8
2004-05-31 17:00:00,17,3.0,21.4,221.0,159.0,26.9,32.2
2004-05-31 18:00:00,18,3.5,25.0,227.0,161.0,26.0,34.6
2004-05-31 19:00:00,19,2.4,16.6,156.0,116.0,24.5,37.7
2004-05-31 20:00:00,20,1.1,10.7,97.0,96.0,21.7,46.9
2004-05-31 21:00:00,21,0.8,7.5,78.0,69.0,19.3,68.8
2004-05-31 22:00:00,22,0.4,5.3,60.0,58.0,17.6,81.6
2004-05-31 23:00:00,23,0.6,6.5,61.0,59.0,17.8,80.3
2004-06-01 00:00:00,0,0.3,4.7,46.0,45.0,18.6,75.7
2004-06-01 01:00:00,1,0.6,2.9,17.0,23.0,19.6,68.4
2004-06-01 02:00:00,2,0.53333,2.0,18.0,26.0,18.0,76.4
2004-06-01 04:00:00,4,0.5,1.3,16.0,24.0,16.5,82.3
2004-06-01 05:00:00,5,0.1,2.4,39.0,41.0,16.8,81.3
2004-06-01 06:00:00,6,0.3,6.1,107.0,65.0,17.3,78.6
2004-06-01 07:00:00,7,1.4,12.5,190.0,94.0,16.9,80.9
2004-06-01 08:00:00,8,2.7,19.5,236.0,100.0,17.1,79.8
2004-06-01 09:00:00,9,2.3,15.2,227.0,103.0,18.5,70.3
2004-06-01 10:00:00,10,1.8,12.0,211.0,89.0,19.6,66.7
2004-06-01 11:00:00,11,1.6,12.4,201.0,86.0,20.4,63.1
2004-06-01 12:00:00,12,1.9,15.9,191.0,89.0,21.6,61.8
2004-06-01 13:00:00,13,2.5,15.7,192.0,88.0,24.0,49.3
2004-06-01 14:00:00,14,1.6,13.5,143.0,73.0,25.7,43.8
2004-06-01 15:00:00,15,1.5,12.4,148.0,78.0,24.6,47.5
2004-06-01 16:00:00,16,2.5,17.1,183.0,95.0,24.8,47.4
2004-06-01 17:00:00,17,3.6,22.0,216.0,109.0,23.7,50.5
2004-06-01 18:00:00,18,3.5,19.9,184.0,95.0,23.0,53.8
2004-06-01 19:00:00,19,4.8,27.9,248.0,101.0,21.5,65.8
2004-06-01 20:00:00,20,3.7,19.7,221.0,88.0,21.0,66.9
2004-06-01 21:00:00,21,2.1,15.7,159.0,77.0,20.6,68.1
2004-06-01 22:00:00,22,1.6,12.0,136.0,75.0,20.5,66.9
2004-06-01 23:00:00,23,2.2,13.1,168.0,81.0,20.2,65.2
2004-06-02 00:00:00,0,0.8,9.2,95.0,57.0,19.5,68.0
2004-06-02 01:00:00,1,1.36667,7.5,70.0,49.0,19.9,66.4
2004-06-02 02:00:00,2,0.8,4.9,43.0,38.0,19.1,69.0
2004-06-02 04:00:00,4,0.73333,3.2,30.0,31.0,18.9,67.8
2004-06-02 05:00:00,5,0.63333,2.4,22.0,23.0,20.0,63.7
2004-06-02 06:00:00,6,0.6,2.8,25.0,22.0,19.8,64.7
2004-06-02 07:00:00,7,0.8,3.9,48.0,33.0,19.7,65.3
2004-06-02 08:00:00,8,1.86667,6.9,73.0,43.0,20.8,62.0
2004-06-02 09:00:00,9,1.8,8.5,95.0,53.0,22.2,56.6
2004-06-02 10:00:00,10,2.53333,8.9,86.0,54.0,24.3,49.0
2004-06-02 11:00:00,11,1.9,8.8,102.0,62.0,25.0,46.5
2004-06-02 12:00:00,12,1.76667,7.4,80.0,53.0,28.9,34.8
2004-06-02 13:00:00,13,1.36667,4.7,36.0,34.0,29.6,33.4
2004-06-02 14:00:00,14,1.16667,4.8,32.0,30.0,30.9,30.7
2004-06-02 15:00:00,15,1.96667,6.8,46.0,37.0,31.8,31.0
2004-06-02 16:00:00,16,1.83333,8.9,61.0,47.0,31.4,31.2
2004-06-02 17:00:00,17,1.96667,8.1,59.0,44.0,28.9,35.7
2004-06-02 18:00:00,18,2.13333,10.5,76.0,53.0,27.2,42.5
2004-06-02 19:00:00,19,2.56667,14.8,145.0,88.0,26.2,46.4
2004-06-02 20:00:00,20,2.23333,11.8,140.0,95.0,24.5,51.0
2004-06-02 21:00:00,21,2.23333,8.7,102.0,82.0,22.8,56.1
2004-06-02 22:00:00,22,2.56667,8.7,89.0,59.0,21.9,60.9
2004-06-02 23:00:00,23,1.6,6.9,62.0,43.0,21.7,61.0
2004-06-03 00:00:00,0,1.1,7.3,69.0,51.0,20.8,64.8
2004-06-03 01:00:00,1,1.26667,6.9,63.0,49.0,20.3,70.9
2004-06-03 02:00:00,2,0.86667,4.6,31.0,36.0,18.9,79.0
2004-06-03 04:00:00,4,0.46667,1.7,17.0,24.0,18.6,64.5
2004-06-03 05:00:00,5,0.53333,3.2,61.0,58.0,17.6,67.4
2004-06-03 06:00:00,6,1.46667,10.1,184.0,73.0,17.6,67.6
2004-06-03 07:00:00,7,2.8,19.9,248.0,74.0,19.0,61.7
2004-06-03 08:00:00,8,3.76667,20.2,220.0,97.0,20.0,57.4
2004-06-03 09:00:00,9,4.46667,20.8,243.0,108.0,22.6,45.9
2004-06-03 10:00:00,10,3.5,15.1,164.0,93.0,27.3,34.3
2004-06-05 04:00:00,4,0.7,4.5,37.0,63.0,19.6,54.8
2004-06-05 05:00:00,5,0.7,4.9,57.0,71.0,19.3,57.3
2004-06-05 06:00:00,6,1.2,7.9,131.0,91.0,19.7,58.4
2004-06-05 07:00:00,7,1.5,7.4,171.0,95.0,19.8,59.4
2004-06-05 08:00:00,8,1.5,8.0,187.0,96.0,20.9,54.8
2004-06-05 09:00:00,9,1.6,7.6,133.0,81.0,22.4,47.9
2004-06-05 10:00:00,10,1.1,5.3,87.0,68.0,24.1,41.3
2004-06-05 11:00:00,11,1.1,5.3,61.0,57.0,25.9,36.9
2004-06-05 12:00:00,12,1.4,8.0,86.0,68.0,30.7,26.0
2004-06-05 13:00:00,13,1.4,8.4,83.0,72.0,30.3,25.2
2004-06-05 14:00:00,14,1.0,6.0,61.0,62.0,30.1,25.4
2004-06-05 15:00:00,15,1.3,7.3,80.0,75.0,27.6,35.1
2004-06-05 16:00:00,16,1.9,10.2,110.0,92.0,26.6,47.6
2004-06-05 17:00:00,17,1.7,9.0,108.0,89.0,30.4,31.3
2004-06-05 18:00:00,18,2.3,14.0,134.0,105.0,27.8,35.0
2004-06-05 19:00:00,19,2.4,16.1,133.0,111.0,26.6,37.9
2004-06-05 20:00:00,20,1.8,8.2,118.0,102.0,23.4,44.4
2004-06-05 21:00:00,21,0.6,3.8,17.0,30.0,23.0,51.1
2004-06-05 22:00:00,22,0.8,5.6,26.0,43.0,22.1,53.5
2004-06-05 23:00:00,23,1.7,8.0,55.0,67.0,21.6,53.6
2004-06-06 00:00:00,0,1.1,5.6,39.0,58.0,21.9,52.7
2004-06-06 01:00:00,1,0.6,3.8,15.0,24.0,21.3,54.9
2004-06-06 02:00:00,2,1.1,6.6,47.0,58.0,17.5,79.1
2004-06-06 04:00:00,4,1.0,5.2,49.0,62.0,17.1,81.8
2004-06-06 05:00:00,5,0.5,2.4,21.0,34.0,16.6,80.2
2004-06-06 06:00:00,6,0.7,3.1,33.0,46.0,16.8,77.4
2004-06-06 07:00:00,7,1.0,5.2,63.0,62.0,18.3,66.5
2004-06-06 08:00:00,8,1.2,5.9,73.0,70.0,20.4,55.8
2004-06-06 09:00:00,9,0.7,2.8,51.0,54.0,21.6,45.3
2004-06-06 10:00:00,10,0.9,3.4,61.0,61.0,23.1,39.4
2004-06-06 11:00:00,11,0.8,3.0,52.0,53.0,25.4,31.6
2004-06-06 12:00:00,12,0.8,3.4,49.0,49.0,26.6,29.0
2004-06-06 13:00:00,13,0.5,2.3,40.0,48.0,25.9,28.8
2004-06-06 14:00:00,14,0.5,2.7,36.0,45.0,27.0,28.0
2004-06-06 15:00:00,15,0.7,3.6,51.0,60.0,23.6,38.1
2004-06-06 16:00:00,16,0.9,4.2,56.0,59.0,25.9,32.0
2004-06-06 17:00:00,17,1.0,4.9,71.0,67.0,26.3,31.5
2004-06-06 18:00:00,18,1.2,5.9,79.0,72.0,23.9,36.8
2004-06-06 19:00:00,19,1.3,6.6,117.0,88.0,23.7,36.8
2004-06-06 20:00:00,20,1.6,7.6,127.0,94.0,22.5,37.8
2004-06-06 21:00:00,21,1.4,7.0,118.0,89.0,21.8,39.2
2004-06-06 22:00:00,22,1.7,7.5,130.0,96.0,20.9,42.6
2004-06-06 23:00:00,23,1.7,8.4,131.0,98.0,20.0,45.6
2004-06-07 00:00:00,0,1.4,7.0,102.0,95.0,19.3,47.9
2004-06-07 01:00:00,1,0.8,3.9,48.0,64.0,18.7,49.0
2004-06-07 02:00:00,2,0.4,2.6,22.0,38.0,17.8,54.1
2004-06-07 04:00:00,4,0.93333,2.1,22.0,34.0,17.2,57.9
2004-06-07 05:00:00,5,0.5,2.4,44.0,40.0,18.2,54.1
2004-06-07 06:00:00,6,1.5,9.6,167.0,76.0,17.3,57.6
2004-06-07 07:00:00,7,2.6,15.4,220.0,90.0,19.9,49.4
2004-06-07 08:00:00,8,4.3,25.0,285.0,118.0,21.7,44.2
2004-06-07 09:00:00,9,3.1,15.1,272.0,118.0,23.5,40.0
2004-06-07 10:00:00,10,2.9,17.4,238.0,122.0,28.4,29.7
2004-06-07 11:00:00,11,2.5,14.1,207.0,120.0,31.6,24.1
2004-06-07 12:00:00,12,1.9,11.8,152.0,132.0,31.3,24.1
2004-06-07 13:00:00,13,2.5,14.9,185.0,115.0,34.4,20.4
2004-06-07 14:00:00,14,2.5,16.0,184.0,127.0,33.7,21.3
2004-06-07 15:00:00,15,2.8,16.5,205.0,126.0,35.9,18.9
2004-06-07 16:00:00,16,2.3,15.2,172.0,113.0,34.3,19.4
2004-06-07 17:00:00,17,3.3,18.9,227.0,124.0,33.5,19.9
2004-06-07 18:00:00,18,2.8,19.0,187.0,108.0,30.5,24.2
2004-06-07 19:00:00,19,4.8,28.9,290.0,142.0,30.3,26.2
2004-06-07 20:00:00,20,2.5,13.4,155.0,125.0,27.0,36.7
2004-06-07 21:00:00,21,2.0,10.9,108.0,116.0,24.6,41.9
2004-06-07 22:00:00,22,1.8,8.9,94.0,101.0,23.3,44.5
2004-06-07 23:00:00,23,1.7,8.5,103.0,101.0,22.4,46.9
2004-06-08 00:00:00,0,1.3,6.7,78.0,92.0,21.7,50.8
2004-06-08 01:00:00,1,0.7,4.2,38.0,55.0,21.0,51.9
2004-06-08 02:00:00,2,0.5,2.5,26.0,42.0,20.5,54.3
2004-06-08 04:00:00,4,0.3,1.4,19.0,30.0,21.0,53.1
2004-06-08 05:00:00,5,0.5,2.8,35.0,40.0,19.6,57.1
2004-06-08 06:00:00,6,1.4,8.8,126.0,69.0,18.2,62.3
2004-06-08 07:00:00,7,3.3,19.4,309.0,100.0,19.5,57.7
2004-06-08 08:00:00,8,5.8,36.1,376.0,125.0,21.6,51.7
2004-06-08 09:00:00,9,5.0,27.1,441.0,174.0,23.9,44.4
2004-06-08 10:00:00,10,3.5,19.0,309.0,171.0,28.1,35.2
2004-06-08 11:00:00,11,2.9,16.9,220.0,149.0,31.4,28.6
2004-06-08 12:00:00,12,2.5,15.7,168.0,124.0,33.7,25.5
2004-06-08 13:00:00,13,2.3,14.1,149.0,119.0,35.9,20.8
2004-06-08 14:00:00,14,2.4,16.5,160.0,130.0,37.5,18.1
2004-06-08 15:00:00,15,2.6,14.8,177.0,143.0,37.7,17.7
2004-06-08 17:00:00,17,3.5,21.4,176.0,183.0,36.6,20.6
2004-06-08 18:00:00,18,3.9,23.6,202.0,161.0,32.5,26.0
2004-06-08 19:00:00,19,4.5,25.0,255.0,170.0,30.8,27.2
2004-06-08 20:00:00,20,3.8,21.6,210.0,143.0,28.8,30.2
2004-06-08 21:00:00,21,2.8,15.7,157.0,123.0,26.7,35.4
2004-06-08 22:00:00,22,1.7,10.9,96.0,89.0,25.3,40.7
2004-06-08 23:00:00,23,1.2,8.1,59.0,67.0,24.9,41.2
2004-06-09 00:00:00,0,1.6,10.2,81.0,81.0,23.7,45.1
2004-06-09 01:00:00,1,1.0,7.5,40.0,54.0,22.5,49.0
2004-06-09 02:00:00,2,0.9,5.8,42.0,57.0,22.3,50.6
2004-06-09 04:00:00,4,0.5,3.3,31.0,51.0,20.8,54.4
2004-06-09 05:00:00,5,0.5,4.0,54.0,58.0,20.3,56.0
2004-06-09 06:00:00,6,1.0,8.1,88.0,69.0,20.5,54.8
2004-06-09 07:00:00,7,3.5,22.3,261.0,107.0,21.7,50.6
2004-06-09 08:00:00,8,6.4,36.9,357.0,151.0,23.4,46.1
2004-06-09 09:00:00,9,2.9,17.5,265.0,146.0,25.1,43.0
2004-06-09 10:00:00,10,3.4,19.3,247.0,165.0,30.1,32.8
2004-06-09 11:00:00,11,2.8,17.6,189.0,159.0,34.7,25.9
2004-06-09 12:00:00,12,2.8,18.6,168.0,174.0,37.2,23.2
2004-06-09 13:00:00,13,2.8,18.0,183.0,167.0,39.5,18.3
2004-06-09 14:00:00,14,2.3,14.0,157.0,137.0,40.6,15.3
2004-06-09 15:00:00,15,1.8,10.9,113.0,116.0,40.3,16.1
2004-06-09 16:00:00,16,2.0,11.1,140.0,125.0,40.3,14.2
2004-06-09 17:00:00,17,3.5,21.6,230.0,194.0,39.6,16.7
2004-06-09 18:00:00,18,4.9,27.6,277.0,222.0,37.3,23.4
2004-06-09 19:00:00,19,4.6,25.6,295.0,206.0,33.7,27.7
2004-06-09 20:00:00,20,3.4,18.6,212.0,162.0,30.7,32.2
2004-06-09 21:00:00,21,2.7,15.2,151.0,132.0,28.4,35.7
2004-06-09 22:00:00,22,1.9,11.7,110.0,107.0,26.5,38.6
2004-06-09 23:00:00,23,1.5,8.7,83.0,84.0,25.4,40.1
2004-06-10 00:00:00,0,1.0,7.6,48.0,61.0,24.1,43.3
2004-06-10 01:00:00,1,0.7,5.2,27.0,42.0,23.9,45.6
2004-06-10 02:00:00,2,1.0,5.9,48.0,66.0,22.0,52.8
2004-06-10 04:00:00,4,0.93333,3.3,33.0,50.0,20.1,57.3
2004-06-10 05:00:00,5,0.9,5.4,75.0,76.0,19.5,59.4
2004-06-10 06:00:00,6,1.2,8.7,101.0,78.0,20.0,56.6
2004-06-10 07:00:00,7,2.9,19.9,214.0,104.0,21.7,53.9
2004-06-10 08:00:00,8,4.8,30.4,290.0,139.0,23.7,49.0
2004-06-10 09:00:00,9,4.3,24.6,311.0,166.0,25.9,44.3
2004-06-10 10:00:00,10,3.1,16.9,234.0,151.0,30.1,34.3
2004-06-10 11:00:00,11,2.4,13.6,157.0,134.0,33.5,27.2
2004-06-10 12:00:00,12,2.8,15.3,165.0,148.0,35.4,26.1
2004-06-10 13:00:00,13,2.5,14.1,137.0,126.0,37.9,23.2
2004-06-10 14:00:00,14,2.6,17.0,149.0,144.0,39.7,18.7
2004-06-10 15:00:00,15,2.3,13.8,140.0,133.0,40.4,17.2
2004-06-10 16:00:00,16,2.4,13.6,139.0,139.0,40.0,18.8
2004-06-10 17:00:00,17,3.5,21.2,221.0,178.0,38.9,18.8
2004-06-10 18:00:00,18,4.8,25.9,318.0,206.0,35.8,22.1
2004-06-10 19:00:00,19,5.1,25.4,363.0,211.0,33.1,25.9
2004-06-10 20:00:00,20,4.7,23.6,341.0,180.0,30.9,28.2
2004-06-10 21:00:00,21,2.4,12.0,163.0,116.0,27.5,32.6
2004-06-10 22:00:00,22,2.5,14.2,157.0,118.0,26.3,34.3
2004-06-10 23:00:00,23,2.7,14.2,202.0,115.0,25.5,34.1
2004-06-11 00:00:00,0,1.5,10.4,102.0,96.0,24.7,39.3
2004-06-11 01:00:00,1,1.1,7.5,70.0,86.0,24.2,39.5
2004-06-11 02:00:00,2,0.6,3.5,41.0,65.0,24.8,37.8
2004-06-11 04:00:00,4,0.4,2.6,36.0,53.0,22.0,44.3
2004-06-11 05:00:00,5,0.6,4.0,68.0,74.0,19.3,51.4
2004-06-11 06:00:00,6,1.0,7.0,92.0,69.0,19.8,50.4
2004-06-11 07:00:00,7,4.6,24.8,332.0,131.0,20.5,48.2
2004-06-11 08:00:00,8,4.8,28.9,333.0,134.0,22.8,42.7
2004-06-11 09:00:00,9,4.0,21.5,298.0,148.0,25.6,35.8
2004-06-11 11:00:00,11,2.0,12.2,146.0,112.0,34.4,21.0
2004-06-11 12:00:00,12,2.0,13.1,120.0,111.0,35.9,19.6
2004-06-11 13:00:00,13,2.0,13.3,108.0,110.0,37.2,18.2
2004-06-11 14:00:00,14,1.9,12.5,109.0,110.0,37.3,16.6
2004-06-11 15:00:00,15,1.9,13.0,124.0,116.0,37.4,14.9
2004-06-11 16:00:00,16,1.9,12.3,127.0,120.0,36.4,15.1
2004-06-11 17:00:00,17,2.6,15.2,185.0,142.0,35.4,14.7
2004-06-11 18:00:00,18,3.2,19.1,230.0,146.0,34.2,14.2
2004-06-11 19:00:00,19,3.4,19.7,265.0,153.0,31.1,18.7
2004-06-11 20:00:00,20,3.4,18.6,261.0,158.0,29.1,22.0
2004-06-11 21:00:00,21,2.9,16.1,219.0,140.0,27.2,22.5
2004-06-11 22:00:00,22,2.7,15.0,180.0,127.0,25.3,24.6
2004-06-11 23:00:00,23,1.3,7.3,108.0,97.0,24.9,27.2
2004-06-12 00:00:00,0,1.3,8.9,98.0,91.0,23.5,32.2
2004-06-12 01:00:00,1,0.9,6.6,57.0,68.0,23.5,32.7
2004-06-12 02:00:00,2,0.6,4.3,36.0,52.0,24.1,32.0
2004-06-12 04:00:00,4,0.5,4.1,45.0,58.0,20.8,40.2
2004-06-12 05:00:00,5,0.9,6.0,87.0,78.0,18.8,46.6
2004-06-12 06:00:00,6,0.7,5.6,62.0,61.0,19.8,46.0
2004-06-12 07:00:00,7,0.6,4.8,65.0,64.0,21.3,42.3
2004-06-12 08:00:00,8,1.3,8.9,125.0,81.0,21.3,41.8
2004-06-12 09:00:00,9,1.9,13.1,157.0,92.0,24.0,36.6
2004-06-12 10:00:00,10,2.1,14.1,171.0,101.0,27.2,30.7
2004-06-12 11:00:00,11,1.8,11.2,119.0,96.0,32.3,23.6
2004-06-12 12:00:00,12,1.8,10.0,110.0,101.0,31.9,25.8
2004-06-12 13:00:00,13,1.6,9.6,95.0,91.0,35.1,21.8
2004-06-12 14:00:00,14,1.2,7.2,58.0,68.0,36.0,20.5
2004-06-12 15:00:00,15,1.2,8.6,69.0,76.0,37.0,20.1
